"BehaviorSpace results (NetLogo 7.0.3)","Spreadsheet version 2.0"
"LANA_VALIDATION_FINAL (4).nlogox"
"baseline_S1"
"03/05/2026 08:28:22:377 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","9","9","9","9","9","9","9","9","9","10","10","10","10","10","10","10","10","10","11","11","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","13","13","13","13","13","13","13","13","13","14","14","14","14","14","14","14","14","14","15","15","15","15","15","15","15","15","15","16","16","16","16","16","16","16","16","16","17","17","17","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","19","19","19","19","19","19","19","19","19","20","20","20","20","20","20","20","20","20","21","21","21","21","21","21","21","21","21","22","22","22","22","22","22","22","22","22","23","23","23","23","23","23","23","23","23","24","24","24","24","24","24","24","24","24","25","25","25","25","25","25","25","25","25","26","26","26","26","26","26","26","26","26","27","27","27","27","27","27","27","27","27","28","28","28","28","28","28","28","28","28","29","29","29","29","29","29","29","29","29","30","30","30","30","30","30","30","30","30","31","31","31","31","31","31","31","31","31","32","32","32","32","32","32","32","32","32","33","33","33","33","33","33","33","33","33","34","34","34","34","34","34","34","34","34","35","35","35","35","35","35","35","35","35","36","36","36","36","36","36","36","36","36","37","37","37","37","37","37","37","37","37","38","38","38","38","38","38","38","38","38","39","39","39","39","39","39","39","39","39","40","40","40","40","40","40","40","40","40","41","41","41","41","41","41","41","41","41","42","42","42","42","42","42","42","42","42","43","43","43","43","43","43","43","43","43","44","44","44","44","44","44","44","44","44","45","45","45","45","45","45","45","45","45","46","46","46","46","46","46","46","46","46","47","47","47","47","47","47","47","47","47","48","48","48","48","48","48","48","48","48","49","49","49","49","49","49","49","49","49","50","50","50","50","50","50","50","50","50","51","51","51","51","51","51","51","51","51","52","52","52","52","52","52","52","52","52","53","53","53","53","53","53","53","53","53","54","54","54","54","54","54","54","54","54","55","55","55","55","55","55","55","55","55","56","56","56","56","56","56","56","56","56","57","57","57","57","57","57","57","57","57","58","58","58","58","58","58","58","58","58","59","59","59","59","59","59","59","59","59","60","60","60","60","60","60","60","60","60"
"BASELINE?","true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,
"SEED","1",,,,,,,,,"2",,,,,,,,,"3",,,,,,,,,"4",,,,,,,,,"5",,,,,,,,,"6",,,,,,,,,"7",,,,,,,,,"8",,,,,,,,,"9",,,,,,,,,"10",,,,,,,,,"11",,,,,,,,,"12",,,,,,,,,"13",,,,,,,,,"14",,,,,,,,,"15",,,,,,,,,"16",,,,,,,,,"17",,,,,,,,,"18",,,,,,,,,"19",,,,,,,,,"20",,,,,,,,,"21",,,,,,,,,"22",,,,,,,,,"23",,,,,,,,,"24",,,,,,,,,"25",,,,,,,,,"26",,,,,,,,,"27",,,,,,,,,"28",,,,,,,,,"29",,,,,,,,,"30",,,,,,,,,"1",,,,,,,,,"2",,,,,,,,,"3",,,,,,,,,"4",,,,,,,,,"5",,,,,,,,,"6",,,,,,,,,"7",,,,,,,,,"8",,,,,,,,,"9",,,,,,,,,"10",,,,,,,,,"11",,,,,,,,,"12",,,,,,,,,"13",,,,,,,,,"14",,,,,,,,,"15",,,,,,,,,"16",,,,,,,,,"17",,,,,,,,,"18",,,,,,,,,"19",,,,,,,,,"20",,,,,,,,,"21",,,,,,,,,"22",,,,,,,,,"23",,,,,,,,,"24",,,,,,,,,"25",,,,,,,,,"26",,,,,,,,,"27",,,,,,,,,"28",,,,,,,,,"29",,,,,,,,,"30",,,,,,,,
"REGIME","S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,,"S1",,,,,,,,
"[total steps]","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500"

"[final value]","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED","[step]","mean-firing-rate","synchrony-index","fano-factor","spike-cv","active-neuron-fraction","mean-weight","BASELINE?","SEED"
,"500","0.004826666666666667","2.7720412113339776","5.563369833589776","3.0496915652536405","0.11333333333333333","0.012997895806794574","true","1","500","0.002693333333333333","3.079549899349592","3.8313855433639685","3.31987546022958","0.06666666666666667","0.011218870813222072","true","2","500","0.003853333333333333","3.6884117137499044","7.863332200733699","3.981550238163937","0.11333333333333333","0.01672397825864217","true","3","500","0.0030666666666666668","3.1836430508795313","4.6623682146902246","3.4689420185084696","0.08666666666666667","0.012071635101498954","true","4","500","0.002746666666666667","3.0445474294103994","3.818938848570942","3.377666259023719","0.06666666666666667","0.0099358780922359","true","5","500","0.0021333333333333334","3.330540120609555","3.549599198396771","3.659218792638727","0.04666666666666667","0.010992692157055197","true","6","500","0.002213333333333333","3.2776624716831706","3.5666996643890365","3.473951902431575","0.06","0.009062526430139025","true","7","500","0.0054533333333333335","3.2498592319742445","8.639376552616248","3.495126477097655","0.12","0.02627552260004047","true","8","500","0.0014","4.171588575262192","3.65445176066419","4.380858271151808","0.04","0.008551695071643092","true","9","500","0.0037066666666666667","3.1937353464402185","5.671169677484502","3.249560442572369","0.08","0.016669795252386186","true","10","500","0.00256","3.3631880003033032","4.343436873747507","3.756359698473015","0.07333333333333333","0.010180637434883594","true","11","500","0.003426666666666667","3.222350571736916","5.33714120848704","3.3752076642248476","0.09333333333333334","0.015493161353536193","true","12","500","0.00264","3.4725352768551656","4.7751664946054175","3.6414315953135996","0.06","0.013161400227670187","true","13","500","0.00252","3.331956313744115","4.196530627392325","3.5207329554666176","0.06","0.010348416648640531","true","14","500","0.002533333333333333","3.920999717198882","5.842210737264011","3.892803452940147","0.06","0.013989746583936931","true","15","500","0.00288","3.4316858667081744","5.087434127514322","3.7672921362962764","0.08","0.01213469765678515","true","16","500","0.0037733333333333334","3.7423385985214512","7.926885573266662","3.868589716493316","0.08","0.017378034901662964","true","17","500","0.003986666666666667","3.740141720120393","8.36521873177791","3.8708093447191403","0.09333333333333334","0.01781870366024009","true","18","500","0.00224","3.9333002681018567","5.198205935680846","3.8988968546087737","0.05333333333333334","0.012305870242365914","true","19","500","0.0020933333333333333","3.667341075737047","4.223108637657483","3.8945215341294435","0.05333333333333334","0.011559238163882891","true","20","500","0.0044","3.723846960388956","9.152243881702727","3.9016968488289048","0.11333333333333333","0.01994714283671478","true","21","500","0.0038133333333333335","3.443912688400339","6.784225794245814","3.4843648728844965","0.08","0.01668618339682334","true","22","500","0.0030933333333333334","3.694459113255058","6.333149056734194","3.949955218222698","0.06666666666666667","0.013807407836338766","true","23","500","0.0033466666666666666","3.7781395456257933","7.16571788996318","3.758833373956804","0.09333333333333334","0.015548565023692035","true","24","500","0.00368","3.0685187044255686","5.197525485754083","3.2419221567443377","0.09333333333333334","0.012417881648634194","true","25","500","0.0024933333333333335","3.10992528860182","3.617191602456232","3.28348628896995","0.06666666666666667","0.01001386551505366","true","26","500","0.0022533333333333333","3.493812386734697","4.125873047870869","3.3760500834377822","0.06","0.008915981744384058","true","27","500","0.0027066666666666667","3.245850595067145","4.277431710712083","3.641095406272093","0.06","0.012143778496441769","true","28","500","0.00256","3.6462657201372735","5.105377421509705","3.8469415280568984","0.05333333333333334","0.012864701240381088","true","29","500","0.0021733333333333335","3.063984872934409","3.060489076312109","3.4328576702962508","0.05333333333333334","0.00927548679343257","true","30","500","0.029893333333333334","0.732880315850405","2.4084171912066763","0.6093451158436974","1","0.01372190921445899","false","1","500","0.026293333333333332","0.8246416891543475","2.6820537626978274","0.6871117163096577","1","0.01570926965818279","false","2","500","0.025226666666666668","0.7437791299155865","2.0933367792667825","0.5768751387647969","0.9933333333333333","0.011639858841241203","false","3","500","0.0252","0.6856413094443473","1.7769931397185939","0.6071296316580437","0.6733333333333333","0.02194744455153968","false","4","500","0.013733333333333334","0.8859804641450925","1.6170204486643123","0.8235208743828191","0.22666666666666666","0.012095609207082499","false","5","500","0.03168","0.6607279126196522","2.0745396516939634","0.5782818155703862","0.9933333333333333","0.02314081065206244","false","6","500","0.02161333333333333","1.1882841437322729","4.577766266648044","0.8557833485976244","1","0.010785666413318306","false","7","500","0.027493333333333335","0.6487924118442082","1.7359218922811597","0.6269248356759269","0.8666666666666667","0.017702026581599552","false","8","500","0.031266666666666665","0.727362535219549","2.4812738483363357","0.5724605678512369","0.9666666666666667","0.021158371391888475","false","9","500","0.03304","0.6314529854167084","1.976120117555535","0.5159115561385752","1","0.02071831853123119","false","10","500","0.02948","0.6757740852059906","2.0193974561515633","0.6366315527681645","0.6666666666666666","0.01943444337699684","false","11","500","0.032","0.5676020807060355","1.5464261857047394","0.50481797565775","0.7733333333333333","0.023457572127253763","false","12","500","0.03492","0.6169235531512747","1.9935548837269728","0.5944627240702374","0.98","0.02060025862041015","false","13","500","0.03318666666666667","0.6937148310910022","2.3956140485068245","0.5884523969921088","1","0.02127030082457415","false","14","500","0.032","0.6761392819954435","2.1943887775551065","0.5097332272810153","1","0.01838824608416787","false","15","500","0.03474666666666667","0.6745294023360109","2.3714074349774243","0.5697034364243263","1","0.01987020566432365","false","16","500","0.031266666666666665","0.6284473956072398","1.8522973452235008","0.5425918977210985","1","0.02334741425199299","false","17","500","0.03612","0.6039892949252302","1.9765030245060111","0.44267351690189","1","0.021421918077023865","false","18","500","0.02956","0.8082452169071935","2.896556306116983","0.7117649210979697","1","0.01667738914970385","false","19","500","0.028613333333333334","0.6655185932993046","1.90099117153225","0.48294710552243414","1","0.015529320000050398","false","20","500","0.02956","0.5997481466464684","1.5949002199256437","0.6261456022843613","0.6733333333333333","0.01591761566072972","false","21","500","0.026346666666666668","0.8664473925329345","2.966889244075182","0.687998323820479","1","0.015999197123960834","false","22","500","0.03292","0.6876204317408373","2.334794335532135","0.5687881641748435","1","0.017728295165672987","false","23","500","0.024853333333333335","0.9172644274707668","3.1366423834794035","0.6792038463381943","1","0.013340662940462515","false","24","500","0.025506666666666667","0.819191244241872","2.567530251302382","0.710060351389587","1","0.016933246961364168","false","25","500","0.020853333333333335","0.845441865218253","2.2358066516665116","0.6827588700366115","0.98","0.01063576231566117","false","26","500","0.02424","0.9694223124484369","3.417038697857773","0.6374708564326892","1","0.016274484242626164","false","27","500","0.03305333333333333","0.6573338149751611","2.1422910362879852","0.5053905473592663","0.9666666666666667","0.021754387048371893","false","28","500","0.031613333333333334","0.7020041339202082","2.3369040907627148","0.5542293757216611","0.9933333333333333","0.01924016010248694","false","29","500","0.032","0.6690265929340877","2.1484635938543692","0.49222678283760024","1","0.019940466414259086","false","30"
